pedido_id,cod_cliente,product_id,quantidade,dt_pedido
PED0005144,968,PR0033,1,2026-07-06
PED0005145,996,PR0024,4,2026-07-19
PED0005146,222,PR0109,4,2026-09-08
PED0005147,479,PR0071,4,2026-06-16
PED0005148,457,PR0102,1,2026-06-27
PED0005149,985,PR0111,3,2026-07-22
PED0005150,153,PR0051,6,2026-07-13
PED0005151,938,PR0006,1,2026-07-06
PED0005152,65,PR0110,5,2026-08-21
PED0005153,18,PR0071,1,2026-07-23
PED0005154,646,PR0015,2,2026-07-09
PED0005155,545,PR0064,6,2026-07-21
PED0005156,687,PR0004,2,2026-09-02
PED0005157,609,PR0035,4,2026-09-12
PED0005158,362,PR0042,3,2026-06-26
PED0005159,985,PR0055,4,2026-06-05
PED0005160,609,PR0068,3,2026-06-04
PED0005161,845,PR0101,3,2026-07-17
PED0005162,213,PR0043,5,2026-08-06
PED0005163,173,PR0089,4,2026-06-06
PED0005164,566,PR0114,4,2026-07-24
PED0005165,858,PR0090,5,2026-07-12
PED0005166,2,PR0031,3,2026-09-06
PED0005167,197,PR0082,5,2026-08-03
PED0005168,511,PR_INEXISTENTE,5,2026-07-15
PED0005169,925,PR0058,6,2026-08-01
PED0005170,735,PR0077,3,2026-06-15
PED0005171,815,PR0036,4,2026-07-20
PED0005172,667,PR0001,0,2026-07-05
PED0005173,5,PR0101,1,2026-06-20
PED0005174,121,PR0088,1,2026-07-12
PED0005175,294,PR0015,4,2026-08-07
PED0005176,898,PR0046,2,2026-08-01
PED0005177,462,PR0032,2,2026-09-10
PED0005178,60,PR0118,-1,2026-06-29
PED0005179,932,PR0114,3,2026-08-13
PED0005180,976,PR0083,1,2026-07-28
PED0005181,33,PR0053,4,2026-08-31
PED0005182,836,PR0007,4,2026-09-04
PED0005183,849,PR0030,1,2026-08-14
PED0005184,994,PR0012,2,2026-07-15
PED0005185,44,PR0095,2,2026-07-27
PED0005186,307,PR0011,5,2026-08-08
PED0005187,195,PR0082,2,2026-08-24
PED0005188,620,PR0115,1,2026-06-25
PED0005189,295,PR0037,2,2026-08-31
PED0005190,793,PR0083,3,2026-08-24
PED0005191,532,PR0106,5,2026-06-10
PED0005192,999999,PR0052,1,2026-06-29
PED0005193,421,PR0054,6,2026-06-25
PED0005194,446,PR0025,2,2026-07-31
PED0005195,494,PR0052,3,2026-06-22
PED0005196,233,PR0105,1,2026-07-02
PED0005197,712,PR0080,2,2026-06-20
PED0005198,650,PR0025,3,2026-06-08
PED0005199,371,PR0064,4,2026-07-19
PED0005200,37,PR0085,5,2026-07-04
PED0005201,260,PR0010,4,2026-07-23
PED0005202,538,PR0092,0,2026-06-23
PED0005203,571,PR0025,3,2026-07-01
PED0005204,616,PR0036,5,2026-09-02
PED0005205,977,PR0050,4,2026-08-24
PED0005206,884,PR0061,4,2026-06-28
PED0005207,295,PR0110,4,2026-06-17
PED0005208,70,PR0027,4,2026-09-11
PED0005209,847,PR0031,6,2026-08-11
PED0005210,44,PR0046,4,2026-07-22
PED0005211,762,PR0103,4,2026-08-13
PED0005212,536,PR0116,3,2026-06-24
PED0005213,296,PR0055,3,2026-07-15
PED0005214,270,PR0084,5,2026-07-12
PED0005215,708,PR0111,6,2026-08-15
PED0005216,91,PR0102,5,2026-06-20
PED0005217,477,PR0082,4,2026-07-22
PED0005218,629,PR0065,5,2026-08-27
PED0005219,244,PR0119,1,2026-06-21
PED0005220,546,PR0029,2,2026-06-13
PED0005221,999999,PR0044,2,2026-08-26
PED0005222,485,PR0086,4,2026-08-31
PED0005223,434,PR0003,5,2026-07-16
PED0005224,577,PR0061,1,2026-06-05
PED0005225,948,PR0103,2,2026-07-27
PED0005226,860,PR0022,3,2026-07-02
PED0005227,952,PR0097,6,2026-08-01
PED0005228,697,PR0050,1,2026-06-15
PED0005229,181,PR0104,6,2026-08-24
PED0005230,369,PR0077,2,2026-08-11
PED0005231,457,PR0019,2,2026-08-07
PED0005232,937,PR0089,4,2026-07-24
PED0005233,371,PR0007,5,2026-06-24
PED0005234,700,PR0030,6,2026-09-07
PED0005235,99,PR0107,1,2026-06-28
PED0005236,225,PR0106,1,2026-07-09
PED0005237,996,PR0006,3,2026-09-06
PED0005238,236,PR0046,4,2026-06-05
PED0005239,793,PR0012,2,2026-06-14
PED0005240,366,PR0033,4,2026-08-19
PED0005241,453,PR0117,2,2026-07-09
PED0005242,901,PR0024,6,2026-07-31
PED0005243,530,PR0077,2,2026-07-31
PED0005244,896,PR0097,4,2026-08-26
PED0005245,440,PR0106,4,2026-08-05
PED0005246,909,PR0043,1,2026-07-15
PED0005247,262,PR0084,4,2026-07-28
PED0005248,69,PR0059,1,2026-08-17
PED0005249,440,PR0013,4,2026-07-10
PED0005250,626,PR0027,4,2026-06-18
PED0005251,621,PR0090,1,2026-07-22
PED0005252,326,PR0083,2,2026-09-13
PED0005253,88,PR0063,2,2026-06-12
PED0005254,820,PR0094,6,2026-06-19
PED0005255,664,PR0083,2,2026-09-13
PED0005256,522,PR0041,6,2026-08-27
PED0005257,65,PR0036,4,2026-06-13
PED0005258,778,PR0114,6,2026-06-23
PED0005259,461,PR0117,5,2026-08-12
PED0005260,372,PR0004,2,2026-08-22
PED0005261,975,PR0095,4,2026-08-17
PED0005262,106,PR0016,5,2026-08-30
PED0005263,771,PR0104,1,2026-07-24
PED0005264,287,PR0071,0,2026-09-01
PED0005265,794,PR0083,3,2026-08-02
PED0005266,630,PR0085,1,2026-07-20
PED0005267,407,PR0073,6,2026-08-06
PED0005268,202,PR0031,2,2026-07-16
PED0005269,121,PR0097,6,2026-08-03
PED0005270,920,PR0067,2,2026-08-27
PED0005271,998,PR0066,4,2026-09-09
PED0005272,949,PR0039,3,2026-07-31
PED0005273,30,PR0002,6,2026-06-01
PED0005274,33,PR0067,6,2026-08-05
PED0005275,776,PR0042,5,2026-06-27
PED0005276,69,PR_INEXISTENTE,6,2026-06-25
PED0005277,449,PR0044,5,2026-09-01
PED0005278,624,PR0117,2,2026-07-17
PED0005279,479,PR0082,6,2026-08-22
PED0005280,16,PR0055,4,2026-07-09
PED0005281,173,PR0085,3,2026-08-03
PED0005282,572,PR0078,2,2026-08-09
PED0005283,362,PR0075,5,2026-09-02
PED0005284,236,PR0070,2,2026-06-21
PED0005285,613,PR0112,4,2026-07-29
PED0005286,731,PR0039,1,2026-07-13
PED0005287,476,PR0052,4,2026-07-19
PED0005288,278,PR0031,4,2026-08-29
PED0005289,107,PR0069,4,2026-06-15
PED0005290,331,PR0119,4,2026-07-28
PED0005291,281,PR0074,6,2026-07-11
PED0005292,860,PR0025,6,2026-09-03
PED0005293,462,PR0111,3,2026-06-23
PED0005294,804,PR0095,6,2026-06-25
PED0005295,326,PR0053,0,2026-06-10
PED0005296,295,PR0018,1,2026-07-17
PED0005297,263,PR0049,3,2026-06-02
PED0005298,689,PR0097,5,2026-07-23
PED0005299,813,PR0070,4,2026-06-24
PED0005300,214,PR0023,1,2026-07-13
PED0005301,553,PR0020,3,2026-08-03
PED0005302,952,PR0117,3,2026-08-11
PED0005303,694,PR0054,5,2026-06-07
PED0005304,262,PR0083,4,2026-06-16
PED0005305,395,PR0044,1,2026-07-04
PED0005306,930,PR0011,1,2026-07-25
PED0005307,127,PR0050,2,2026-09-01
PED0005308,962,PR0084,1,2026-06-15
PED0005309,514,PR0041,6,2026-06-08
PED0005310,140,PR0073,2,2026-08-06
PED0005311,225,PR0053,4,2026-09-11
PED0005312,35,PR0041,1,2026-08-27
PED0005313,770,PR0031,3,2026-07-30
PED0005314,446,PR0032,6,2026-06-03
PED0005315,31,PR0031,4,2026-07-31
PED0005316,806,PR0087,2,2026-07-18
PED0005317,813,PR0041,5,2026-07-17
PED0005318,784,PR0089,4,2026-07-22
PED0005319,613,PR0038,2,2026-07-29
PED0005320,841,PR0040,6,2026-08-15
PED0005321,895,PR0111,6,2026-06-21
PED0005322,571,PR0106,4,2026-06-08
PED0005323,984,PR0049,1,2026-06-06
PED0005324,265,PR0033,3,2026-07-13
PED0005325,601,PR0086,4,2026-07-24
PED0005326,845,PR0009,6,2026-08-22
PED0005327,514,PR0055,5,2026-07-16
PED0005328,326,PR0072,2,2026-07-26
PED0005329,514,PR0082,4,2026-09-11
PED0005330,684,PR0013,2,2026-08-18
PED0005331,784,PR0001,3,2026-08-12
PED0005332,197,PR0034,4,2026-07-09
PED0005333,77,PR0015,4,2026-06-16
PED0005334,703,PR0061,3,2026-09-05
PED0005335,197,PR0111,3,2026-07-29
PED0005336,972,PR0035,5,2026-06-09
PED0005337,577,PR0055,4,2026-07-21
PED0005338,776,PR_INEXISTENTE,1,2026-06-10
PED0005339,7,PR0006,5,2026-09-12
PED0005340,376,PR0085,4,2026-07-26
PED0005341,17,PR0031,5,2026-08-22
PED0005342,856,PR0066,5,2026-07-20
PED0005343,621,PR0082,2,2026-06-03
PED0005344,265,PR0101,6,2026-08-07
PED0005345,801,PR0023,6,2026-08-08
PED0005346,781,PR0070,1,2026-06-25
PED0005347,767,PR0110,2,2026-08-15
PED0005348,194,PR0059,2,2026-06-24
PED0005349,414,PR0005,6,2026-08-12
PED0005350,537,PR0032,6,2026-08-18
PED0005351,300,PR0096,2,2026-06-15
PED0005352,597,PR0096,4,2026-07-01
PED0005353,804,PR0038,2,2026-06-18
PED0005354,280,PR_INEXISTENTE,1,2026-08-16
PED0005355,215,PR0036,2,2026-06-25
PED0005356,265,PR0030,1,2026-08-07
PED0005357,771,PR0089,6,2026-07-14
PED0005358,180,PR0101,5,2026-06-09
PED0005359,267,PR0006,2,2026-09-01
PED0005360,563,PR0089,4,2026-08-14
PED0005361,331,PR0091,2,2026-06-28
PED0005362,746,PR0074,4,2026-09-01
PED0005363,140,PR0105,6,2026-08-14
PED0005364,609,PR0005,6,2026-08-25
PED0005365,989,PR0084,5,2026-06-19
PED0005366,970,PR0016,2,2026-06-01
PED0005367,813,PR0108,2,2026-06-07
PED0005368,616,PR0060,1,2026-07-27
PED0005369,746,PR0011,1,2026-08-22
PED0005370,746,PR0090,4,2026-09-04
PED0005371,485,PR0090,4,2026-09-09
PED0005372,109,PR0056,6,2026-08-02
PED0005373,919,PR0038,1,2026-08-06
PED0005374,200,PR0003,2,2026-07-01
PED0005375,183,PR0109,5,2026-06-01
PED0005376,949,PR0023,5,2026-06-21
PED0005377,172,PR0102,3,2026-06-06
PED0005378,419,PR0071,1,2026-08-11
PED0005379,725,PR0083,3,2026-07-23
PED0005380,904,PR0084,2,2026-08-20
PED0005381,64,PR0103,4,2026-06-16
PED0005382,45,PR0005,6,2026-09-04
PED0005383,555,PR0119,2,2026-08-15
PED0005384,563,PR0006,1,2026-09-04
PED0005385,212,PR0120,5,2026-08-08
PED0005386,975,PR0032,1,2026-07-06
PED0005387,624,PR0102,6,2026-08-05
PED0005388,61,PR0011,5,2026-08-03
PED0005389,16,PR0056,3,2026-06-19
PED0005390,626,PR0066,3,2026-06-11
PED0005391,417,PR0115,3,2026-08-08
PED0005392,44,PR0015,3,2026-06-10
PED0005393,626,PR0005,6,2026-06-11
PED0005394,792,PR0078,5,2026-06-08
PED0005395,593,PR0006,2,2026-08-05
PED0005396,465,PR0094,2,2026-09-06
PED0005397,798,PR0005,4,2026-07-23
PED0005398,686,PR0117,4,2026-06-17
PED0005399,736,PR0064,5,2026-07-24
PED0005400,980,PR0114,2,2026-07-21
PED0005401,109,PR0016,3,2026-08-02
PED0005402,836,PR0033,1,2026-07-16
PED0005403,93,PR0055,3,2026-07-26
PED0005404,999999,PR0004,5,2026-07-05
PED0005405,847,PR0013,2,2026-09-04
PED0005406,906,PR0040,2,2026-07-27
PED0005407,185,PR0089,3,2026-07-03
PED0005408,820,PR0086,6,2026-06-01
PED0005409,516,PR0011,4,2026-08-11
PED0005410,395,PR0008,6,2026-07-10
PED0005411,798,PR0079,1,2026-06-27
PED0005412,952,PR0044,6,2026-07-21
PED0005413,200,PR0096,1,2026-07-21
PED0005414,190,PR0036,2,2026-08-24
PED0005415,896,PR0044,3,2026-07-27
PED0005416,899,PR0027,2,2026-08-13
PED0005417,306,PR0032,6,2026-08-07
PED0005418,698,PR0085,6,2026-08-29
PED0005419,161,PR0057,4,2026-06-01
PED0005420,730,PR0080,3,2026-07-10
PED0005421,557,PR0010,5,2026-08-15
PED0005422,405,PR0065,5,2026-06-15
PED0005423,153,PR0056,3,2026-07-17
PED0005424,331,PR0110,5,2026-07-13
PED0005425,664,PR0051,2,2026-08-24
PED0005426,398,PR0013,2,2026-09-10
PED0005427,102,PR0084,1,2026-06-12
PED0005428,613,PR0018,1,2026-06-23
PED0005429,959,PR0110,2,2026-08-21
PED0005430,618,PR0047,4,2026-06-19
PED0005431,922,PR0095,6,2026-07-23
PED0005432,294,PR0079,4,2026-09-08
PED0005433,322,PR0056,3,2026-09-11
PED0005434,107,PR0071,2,2026-09-08
PED0005435,1000,PR0022,1,2026-06-15
PED0005436,127,PR0009,4,2026-06-16
PED0005437,990,PR0092,1,2026-06-19
PED0005438,17,PR0116,5,2026-08-20
PED0005439,401,PR0104,3,2026-06-19
PED0005440,999999,PR0037,3,2026-07-16
PED0005441,109,PR0043,1,2026-08-25
PED0005442,586,PR0044,2,2026-07-22
PED0005443,845,PR0085,1,2026-09-07
PED0005444,419,PR0075,5,2026-07-23
PED0005445,931,PR0096,3,2026-07-10
PED0005446,693,PR0114,5,2026-09-10
PED0005447,635,PR0048,4,2026-07-28
PED0005448,301,PR0080,6,2026-06-20
PED0005449,750,PR0061,5,2026-08-06
PED0005450,856,PR0115,1,2026-08-21
PED0005451,318,PR0043,1,2026-08-28
PED0005452,446,PR0023,6,2026-06-01
PED0005453,849,PR0046,2,2026-06-12
PED0005454,377,PR0075,5,2026-08-06
PED0005455,636,PR0115,4,2026-08-17
PED0005456,462,PR0100,5,2026-08-08
PED0005457,938,PR0003,2,2026-07-11
PED0005458,16,PR0062,2,2026-08-19
PED0005459,632,PR0020,4,2026-07-31
PED0005460,985,PR0044,-1,2026-09-06
PED0005461,858,PR0114,2,2026-07-09
PED0005462,418,PR0119,4,2026-08-19
PED0005463,287,PR0019,2,2026-06-16
PED0005464,693,PR0017,2,2026-08-16
PED0005465,100,PR0084,6,2026-08-16
PED0005466,996,PR0050,2,2026-06-27
PED0005467,143,PR0052,6,2026-06-07
PED0005468,362,PR0105,6,2026-09-13
PED0005469,538,PR0111,5,2026-06-09
PED0005470,563,PR0109,1,2026-07-20
PED0005471,798,PR0094,2,2026-06-01
PED0005472,195,PR0118,6,2026-07-14
PED0005473,317,PR0087,1,2026-08-26
PED0005474,54,PR0107,4,2026-07-23
PED0005475,449,PR0065,4,2026-06-26
PED0005476,540,PR0007,6,2026-07-12
PED0005477,476,PR0098,6,2026-06-10
PED0005478,353,PR0112,2,2026-08-02
PED0005479,621,PR0038,4,2026-06-01
PED0005480,434,PR0052,4,2026-07-07
PED0005481,383,PR0069,6,2026-06-07
PED0005482,901,PR0079,4,2026-06-26
PED0005483,494,PR0081,1,2026-06-08
PED0005484,267,PR0048,6,2026-09-06
PED0005485,287,PR0103,4,2026-08-21
PED0005486,631,PR0098,2,2026-09-06
PED0005487,626,PR0114,2,2026-08-11
PED0005488,362,PR0070,2,2026-07-23
PED0005489,532,PR0010,5,2026-06-19
PED0005490,668,PR0102,6,2026-09-10
PED0005491,570,PR0010,3,2026-09-05
PED0005492,815,PR0024,1,2026-07-14
PED0005493,449,PR0035,6,2026-06-24
PED0005494,140,PR0023,4,2026-07-11
PED0005495,767,PR0087,4,2026-07-12
PED0005496,197,PR0053,1,2026-09-05
PED0005497,260,PR0027,6,2026-06-08
PED0005498,261,PR0001,1,2026-08-06
PED0005499,830,PR0026,4,2026-08-20
PED0005500,341,PR0084,4,2026-08-20
PED0005501,233,PR0096,0,2026-06-21
PED0005502,636,PR0036,4,2026-07-14
PED0005503,477,PR_INEXISTENTE,3,2026-07-06
PED0005504,794,PR0067,4,2026-07-13
PED0005505,451,PR0094,3,2026-06-10
PED0005506,401,PR0009,3,2026-06-09
PED0005507,7,PR0096,5,2026-06-03
PED0005508,153,PR0021,5,2026-09-10
PED0005509,588,PR0031,1,2026-07-14
PED0005510,318,PR0075,6,2026-06-24
PED0005511,571,PR0007,1,2026-08-23
PED0005512,942,PR0037,2,2026-07-22
PED0005513,214,PR0017,3,2026-07-09
PED0005514,194,PR0026,2,2026-06-13
PED0005515,122,PR0093,3,2026-07-11
PED0005516,657,PR0028,2,2026-08-07
PED0005517,451,PR0006,3,2026-08-05
PED0005518,326,PR0026,5,2026-07-12
PED0005519,421,PR0011,5,2026-08-04
PED0005520,561,PR0075,3,2026-08-20
PED0005521,195,PR0117,2,2026-09-06
PED0005522,618,PR0021,5,2026-07-26
PED0005523,182,PR0088,1,2026-06-24
PED0005524,952,PR0044,3,2026-06-14
PED0005525,553,PR0009,2,2026-06-17
PED0005526,781,PR0083,4,2026-06-02
PED0005527,976,PR0026,1,2026-07-29
PED0005528,610,PR0062,5,2026-06-23
PED0005529,426,PR0061,2,2026-06-24
PED0005530,33,PR0072,4,2026-08-16
PED0005531,711,PR0017,4,2026-07-04
PED0005532,407,PR0031,3,2026-08-26
PED0005533,109,PR0089,3,2026-06-15
PED0005534,863,PR0112,2,2026-07-06
PED0005535,736,PR0002,5,2026-06-06
PED0005536,65,PR0050,4,2026-07-27
PED0005537,975,PR0106,2,2026-06-14
PED0005538,215,PR0035,2,2026-06-26
PED0005539,446,PR0054,3,2026-08-17
PED0005540,585,PR0109,6,2026-09-01
PED0005541,419,PR0117,6,2026-07-28
PED0005542,143,PR0079,3,2026-09-10
PED0005543,423,PR0084,-1,2026-08-19
PED0005544,383,PR0074,1,2026-08-19
PED0005545,412,PR0035,4,2026-09-13
PED0005546,405,PR0107,2,2026-06-10
PED0005547,516,PR0005,5,2026-06-25
PED0005548,451,PR0008,4,2026-07-16
PED0005549,467,PR0073,2,2026-08-04
PED0005550,100,PR0101,6,2026-09-13
PED0005551,93,PR0098,5,2026-06-11
PED0005552,453,PR0082,2,2026-06-25
PED0005553,652,PR0046,1,2026-07-02
PED0005554,387,PR_INEXISTENTE,2,2026-08-10
PED0005555,609,PR0052,3,2026-09-08
PED0005556,561,PR0031,3,2026-09-07
PED0005557,679,PR0051,5,2026-08-18
PED0005558,350,PR0013,6,2026-08-21
PED0005559,999999,PR0039,5,2026-07-14
PED0005560,451,PR0113,6,2026-08-03
PED0005561,405,PR_INEXISTENTE,1,2026-06-18
PED0005562,65,PR0018,1,2026-07-24
PED0005563,421,PR0035,6,2026-07-01
PED0005564,706,PR0032,4,2026-09-06
PED0005565,314,PR0034,2,2026-07-09
PED0005566,712,PR0083,5,2026-07-12
PED0005567,711,PR0108,2,2026-07-13
PED0005568,636,PR0086,5,2026-09-03
PED0005569,191,PR0059,6,2026-09-06
PED0005570,393,PR0020,3,2026-07-16
PED0005571,588,PR0018,4,2026-09-13
PED0005572,999999,PR0098,5,2026-08-19
PED0005573,882,PR0082,6,2026-08-28
PED0005574,194,PR0062,4,2026-09-05
PED0005575,222,PR0070,2,2026-07-05
PED0005576,33,PR0102,2,2026-07-28
PED0005577,631,PR0098,3,2026-06-30
PED0005578,74,PR0011,1,2026-07-03
PED0005579,960,PR0048,5,2026-07-19
PED0005580,778,PR0006,3,2026-06-06
PED0005581,449,PR0047,5,2026-06-23
PED0005582,516,PR0077,1,2026-08-24
PED0005583,771,PR0026,2,2026-06-18
PED0005584,183,PR0019,3,2026-08-05
PED0005585,41,PR0059,1,2026-08-20
PED0005586,999999,PR0063,5,2026-06-28
PED0005587,650,PR0086,4,2026-07-19
PED0005588,419,PR0002,6,2026-09-01
PED0005589,629,PR0030,5,2026-08-27
PED0005590,5,PR0094,1,2026-09-05
PED0005591,839,PR0082,6,2026-08-05
PED0005592,648,PR0108,1,2026-09-02
PED0005593,93,PR0098,6,2026-07-12
PED0005594,213,PR0101,5,2026-08-03
PED0005595,236,PR0062,5,2026-08-10
PED0005596,434,PR0116,3,2026-09-11
PED0005597,44,PR0050,1,2026-07-09
PED0005598,274,PR0109,1,2026-08-31
PED0005599,613,PR0048,1,2026-07-24
PED0005600,585,PR0054,5,2026-06-11
PED0005601,583,PR0083,4,2026-08-08
PED0005602,858,PR0048,2,2026-09-12
PED0005603,263,PR0018,1,2026-07-18
PED0005604,621,PR0108,1,2026-07-28
PED0005605,711,PR0055,2,2026-09-06
PED0005606,2,PR0112,5,2026-09-05
PED0005607,7,PR0048,6,2026-07-13
PED0005608,936,PR0117,4,2026-08-19
PED0005609,557,PR0073,6,2026-08-06
PED0005610,627,PR0093,3,2026-08-07
PED0005611,711,PR0091,2,2026-08-15
PED0005612,956,PR0025,5,2026-07-05
PED0005613,334,PR_INEXISTENTE,1,2026-07-03
PED0005614,909,PR0114,6,2026-06-03
PED0005615,422,PR0080,5,2026-08-29
PED0005616,395,PR0114,1,2026-06-30
PED0005617,419,PR_INEXISTENTE,2,2026-08-10
PED0005618,631,PR0080,4,2026-08-12
PED0005619,216,PR0058,5,2026-08-13
PED0005620,613,PR0103,2,2026-08-30
PED0005621,999999,PR0023,5,2026-08-31
PED0005622,982,PR0068,3,2026-06-01
PED0005623,281,PR0098,5,2026-08-28
PED0005624,317,PR0114,3,2026-06-22
PED0005625,464,PR0033,3,2026-08-07
PED0005626,185,PR0012,3,2026-08-10
PED0005627,451,PR0041,1,2026-06-06
PED0005628,395,PR0104,2,2026-06-30
PED0005629,990,PR0063,2,2026-09-04
PED0005630,401,PR0007,5,2026-06-15
PED0005631,620,PR0015,3,2026-06-25
PED0005632,942,PR0041,3,2026-06-09
PED0005633,983,PR0042,6,2026-06-18
PED0005634,421,PR0017,6,2026-08-06
PED0005635,625,PR0060,2,2026-08-28
PED0005636,684,PR0058,3,2026-08-02
PED0005637,540,PR0024,3,2026-06-30
PED0005638,382,PR0028,6,2026-08-30
PED0005639,173,PR0080,5,2026-07-09
PED0005640,878,PR0115,4,2026-07-04
PED0005641,398,PR0120,2,2026-07-24
PED0005642,263,PR0068,3,2026-06-15
PED0005643,88,PR0005,1,2026-07-08
PED0005644,636,PR0108,5,2026-08-23
PED0005645,817,PR0115,6,2026-08-03
PED0005646,326,PR0034,5,2026-09-12
PED0005647,691,PR0049,2,2026-08-21
PED0005648,999999,PR0004,3,2026-07-08
PED0005649,96,PR0097,6,2026-08-20
PED0005650,19,PR0094,3,2026-08-30
PED0005651,306,PR0003,6,2026-08-06
PED0005652,253,PR0085,4,2026-08-20
PED0005653,421,PR0050,3,2026-07-23
PED0005654,815,PR0066,4,2026-09-04
PED0005655,414,PR0027,2,2026-06-25
PED0005656,479,PR0098,3,2026-07-15
PED0005657,798,PR0049,2,2026-06-27
PED0005658,519,PR0101,5,2026-06-11
PED0005659,537,PR0018,4,2026-08-04
PED0005660,173,PR0071,3,2026-06-13
PED0005661,393,PR0038,5,2026-06-24
PED0005662,765,PR0116,3,2026-08-20
PED0005663,970,PR0067,6,2026-06-26
PED0005664,555,PR0087,4,2026-08-30
PED0005665,739,PR0011,6,2026-06-06
PED0005666,762,PR0082,6,2026-07-18
PED0005667,846,PR0013,2,2026-06-08
PED0005668,687,PR0044,2,2026-06-07
PED0005669,371,PR0027,6,2026-08-23
PED0005670,621,PR0001,2,2026-06-08
PED0005671,585,PR0071,5,2026-09-02
PED0005672,434,PR0029,2,2026-08-02
PED0005673,366,PR0062,6,2026-07-21
PED0005674,309,PR0092,5,2026-09-05
PED0005675,350,PR0022,4,2026-07-11
PED0005676,977,PR0086,3,2026-07-12
PED0005677,795,PR0036,4,2026-07-14
PED0005678,679,PR0040,3,2026-08-08
PED0005679,845,PR0070,3,2026-08-28
PED0005680,415,PR0076,2,2026-07-27
PED0005681,839,PR0079,1,2026-06-30
PED0005682,632,PR0024,6,2026-09-02
PED0005683,70,PR0070,5,2026-08-02
PED0005684,48,PR0032,3,2026-08-27
PED0005685,636,PR0034,5,2026-07-16
PED0005686,260,PR0114,4,2026-06-21
PED0005687,191,PR0013,4,2026-09-08
PED0005688,664,PR0050,1,2026-08-11
PED0005689,583,PR0053,4,2026-07-03
PED0005690,847,PR0030,1,2026-08-28
PED0005691,746,PR_INEXISTENTE,5,2026-06-01
PED0005692,503,PR0059,1,2026-09-06
PED0005693,760,PR0087,4,2026-07-31
PED0005694,979,PR0047,3,2026-08-01
PED0005695,99,PR0108,1,2026-06-02
PED0005696,694,PR0088,3,2026-06-19
PED0005697,177,PR0040,2,2026-08-15
PED0005698,532,PR0116,2,2026-07-29
PED0005699,88,PR0104,6,2026-06-14
PED0005700,856,PR0072,3,2026-08-09
PED0005701,516,PR0002,3,2026-08-18
PED0005702,982,PR0071,1,2026-06-29
PED0005703,856,PR0083,2,2026-08-12
PED0005704,972,PR0044,3,2026-09-11
PED0005705,784,PR0018,5,2026-07-21
PED0005706,41,PR0068,1,2026-06-25
PED0005707,984,PR0097,6,2026-09-10
PED0005708,271,PR0039,1,2026-09-04
PED0005709,693,PR0055,4,2026-07-18
PED0005710,618,PR0001,1,2026-07-15
PED0005711,553,PR0085,5,2026-08-27
PED0005712,161,PR0104,5,2026-06-01
PED0005713,274,PR0094,6,2026-07-03
PED0005714,398,PR0052,6,2026-07-28
PED0005715,314,PR0006,6,2026-08-08
PED0005716,177,PR0060,4,2026-08-05
PED0005717,172,PR_INEXISTENTE,6,2026-07-09
PED0005718,520,PR0011,1,2026-08-31
PED0005719,477,PR0026,4,2026-08-08
PED0005720,672,PR0101,6,2026-07-27
PED0005721,463,PR0069,3,2026-09-07
PED0005722,856,PR0021,6,2026-06-10
PED0005723,415,PR0003,-1,2026-08-14
PED0005724,16,PR0050,3,2026-09-06
PED0005725,362,PR0072,2,2026-08-09
PED0005726,526,PR0101,1,2026-07-30
PED0005727,121,PR0107,6,2026-07-09
PED0005728,779,PR0055,5,2026-06-29
PED0005729,760,PR0051,3,2026-07-28
PED0005730,64,PR0112,6,2026-09-03
PED0005731,684,PR0094,2,2026-07-19
PED0005732,883,PR0026,5,2026-06-13
PED0005733,583,PR0082,3,2026-07-21
PED0005734,930,PR0086,4,2026-06-11
PED0005735,847,PR0029,1,2026-09-07
PED0005736,35,PR0118,4,2026-07-27
PED0005737,508,PR0036,5,2026-06-23
PED0005738,566,PR0066,6,2026-08-05
PED0005739,982,PR0060,3,2026-07-27
PED0005740,350,PR0084,1,2026-07-24
PED0005741,794,PR0109,1,2026-08-02
PED0005742,77,PR0048,1,2026-09-06
PED0005743,739,PR0047,2,2026-08-29
PED0005744,878,PR0091,5,2026-06-28
PED0005745,983,PR0115,2,2026-06-26
PED0005746,446,PR0110,1,2026-09-12
PED0005747,925,PR0091,1,2026-08-07
PED0005748,165,PR0085,3,2026-06-03
PED0005749,440,PR0093,4,2026-07-26
PED0005750,858,PR0113,2,2026-06-13
PED0005751,43,PR0002,3,2026-06-04
PED0005752,31,PR0071,2,2026-06-20
PED0005753,930,PR0005,5,2026-06-27
PED0005754,398,PR0070,1,2026-06-09
PED0005755,500,PR0048,2,2026-08-27
PED0005756,143,PR0037,4,2026-07-17
PED0005757,919,PR0107,6,2026-07-28
PED0005758,989,PR0086,0,2026-08-30
PED0005759,5,PR0069,1,2026-08-27
PED0005760,806,PR0106,4,2026-08-26
PED0005761,271,PR0012,2,2026-06-21
PED0005762,248,PR0078,2,2026-08-18
PED0005763,641,PR0019,6,2026-09-13
PED0005764,443,PR0028,6,2026-06-01
PED0005765,464,PR0023,2,2026-08-31
PED0005766,326,PR0066,4,2026-08-30
PED0005767,372,PR0076,4,2026-08-28
PED0005768,153,PR0091,6,2026-07-12
PED0005769,970,PR0053,6,2026-06-21
PED0005770,811,PR0113,3,2026-08-16
PED0005771,735,PR0045,1,2026-08-05
PED0005772,779,PR0019,1,2026-08-16
PED0005773,451,PR0005,1,2026-06-27
